"log_id","us_id","log_task_name","log_question_score","log_question_status","log_question_used_time","log_created_time","log_question_number","log_question_name"
"11976","173","number_line","1","t","00:00:18.04","2018-09-17 11:55:21.5521","2","rocket-4"
"11977","173","number_line","1","t","00:00:09.473","2018-09-17 11:55:34.5534","3","rocket-9"
"11978","173","number_line","1","t","00:00:05.04","2018-09-17 11:55:43.5543","4","rocket-7"
"11979","173","number_line","1","t","00:00:06.007","2018-09-17 11:55:53.5553","5","rocket-5"
"11980","173","number_line","0","f","00:00:13.422","2018-09-17 11:56:11.5611","6","rocket-10"
"11982","173","number_line","0","t","00:00:17.362","2018-09-17 11:56:32.5632","1","star-2"
"11987","173","number_line","0","f","00:00:10.675","2018-09-17 11:56:47.5647","2","star-4"
"11990","173","number_line","0","f","00:00:11.489","2018-09-17 11:57:02.572","3","star-7"
"11991","173","number_line","0","f","00:00:05.273","2018-09-17 11:57:12.5712","4","star-1"
"11992","173","number_line","1","t","00:00:11.454","2018-09-17 11:57:27.5727","5","star-5"
"11993","173","number_line","1","t","00:00:14.637","2018-09-17 11:57:46.5746","6","star-9"
"11994","173","ordinality","0","t","00:00:00","2018-09-17 11:58:08.588","0","animal-sample"
"11996","173","ordinality","1","t","00:00:03.247","2018-09-17 11:58:23.5823","2","animal-lamb-11"
"11998","173","ordinality","0","t","00:00:15.391","2018-09-17 11:58:39.5839","0","sample-drag-number-4"
"11999","173","ordinality","1","t","00:00:23.372","2018-09-17 11:59:02.592","3","drag-number-7"
"12001","173","ordinality","0","f","00:00:08.694","2018-09-17 11:59:11.5911","4","drag-number-13"
"12002","173","ordinality","0","f","00:00:12.031","2018-09-17 11:59:23.5923","5","drag-number-6"
"12011","173","addition","0","f","00:00:10.507","2018-09-17 12:00:28.028","2","object-2-plus-3"
"12017","173","addition","0","f","00:00:09.343","2018-09-17 12:01:03.13","3","number-3-plus-4"
"12019","173","addition","0","f","00:00:07.088","2018-09-17 12:01:13.113","4","number-12-plus-2"
"12022","173","addition","0","f","00:00:07.037","2018-09-17 12:01:23.123","5","number-15-plus-14"
"12025","173","subtraction","1","t","00:00:02.502","2018-09-17 12:01:58.158","1","object-object-5-minus-2"
"12027","173","subtraction","1","t","00:00:00.326","2018-09-17 12:02:03.23","2","object-object-8-minus-2"
"12029","173","subtraction","1","t","00:00:04.605","2018-09-17 12:02:31.231","3","number-4-minus-1"
"12031","173","subtraction","0","f","00:00:04.722","2018-09-17 12:02:38.238","4","number-17-minus-4"
"12032","173","subtraction","0","f","00:00:02.104","2018-09-17 12:02:42.242","5","number-29-minus-15"
"11926","174","counting","0","f","00:00:12.057","2018-09-17 11:49:17.4917","6.2","9 chickens sorted"
"11954","174","identification","1","t","00:00:02.818","2018-09-17 11:51:41.5141","10","number-0"
"11949","174","identification","0","f","00:00:02.349","2018-09-17 11:51:24.5124","8","number-4"
"11917","174","counting","0","f","00:00:03.793","2018-09-17 11:48:11.4811","3.3","number-15"
"11947","174","identification","0","f","00:00:06.463","2018-09-17 11:51:17.5117","7","number-2"
"11912","174","counting","0","f","00:00:09.495","2018-09-17 11:47:21.4721","2.2","number-6"
"11909","174","Comparison_object","1","t","00:00:02.217","2018-09-17 11:46:21.4621","7","14:16"
"11915","174","counting","0","f","00:00:06.002","2018-09-17 11:48:00.48","3.2","number-4"
"11918","174","counting","0","t","00:00:15.842","2018-09-17 11:48:30.483","4.1","animal normal"
"11907","174","Comparison_object","1","t","00:00:00.711","2018-09-17 11:46:16.4616","6","14:12"
"11905","174","Comparison_object","1","t","00:00:04.649","2018-09-17 11:46:13.4613","5","10:12"
"11903","174","Comparison_object","1","t","00:00:00.536","2018-09-17 11:46:06.466","4","10:8"
"11955","174","identification","0","f","00:00:02.7","2018-09-17 11:51:48.5148","11","number-8"
"11902","174","Comparison_object","1","t","00:00:01.231","2018-09-17 11:46:03.463","3","8:6"
"11899","174","Comparison_object","1","t","00:00:01.175","2018-09-17 11:45:55.4555","1","5:10"
"11920","174","counting","0","f","00:00:08.485","2018-09-17 11:48:40.484","5.1","6 ladybugs normal"
"11929","174","counting","0","f","00:00:20.267","2018-09-17 11:49:39.4939","7.1","15 mouses normal"
"11931","174","counting","0","f","00:00:25.888","2018-09-17 11:50:07.507","7.2","20 mouses sorted"
"11934","174","identification","0","f","00:00:03.052","2018-09-17 11:50:22.5022","1","number-0 EXEPLE"
"11936","174","identification","0","f","00:00:03.844","2018-09-17 11:50:30.503","2","number-7"
"11938","174","identification","0","f","00:00:03.476","2018-09-17 11:50:38.5038","3","number-6"
"11952","174","identification","0","f","00:00:06.204","2018-09-17 11:51:34.5134","9","number-9"
"11940","174","identification","0","f","00:00:04.281","2018-09-17 11:50:46.5046","4","number-3"
"11958","174","identification","0","f","00:00:05.136","2018-09-17 11:51:58.5158","12","number-12"
"11922","174","counting","0","f","00:00:09.261","2018-09-17 11:48:52.4852","5.2","6-ladybugs-sorted"
"11913","174","counting","0","f","00:00:03.062","2018-09-17 11:47:31.4731","2.3","number-12"
"11924","174","counting","0","f","00:00:08.986","2018-09-17 11:49:03.493","6.1","9-chickens-normal"
"11963","174","identification","0","f","00:00:03.998","2018-09-17 11:52:28.5228","16","number-40"
"11962","174","identification","0","f","00:00:03.434","2018-09-17 11:52:19.5219","15","number-33"
"11961","174","identification","0","f","00:00:02.766","2018-09-17 11:52:11.5211","14","number-29"
"11945","174","identification","0","f","00:00:06.014","2018-09-17 11:51:06.516","6","number-1"
"11942","174","identification","0","f","00:00:04.876","2018-09-17 11:50:56.5056","5","number-5"
"11959","174","identification","0","f","00:00:01.84","2018-09-17 11:52:04.524","13","number-25"
"11983","175","Comparison_object","1","t","00:00:01.252","2018-09-17 11:56:35.5635","2","10:15"
"11981","175","Comparison_object","1","t","00:00:04.287","2018-09-17 11:56:31.5631","1","5:10"
"12088","175","ordinality","0","f","00:00:09.719","2018-09-17 12:11:25.1125","5","drag-number-6"
"12087","175","ordinality","0","f","00:00:22.09","2018-09-17 12:11:15.1115","4","drag-number-13"
"12083","175","ordinality","1","t","00:00:24.359","2018-09-17 12:10:53.1053","3","drag-number-7"
"12080","175","ordinality","0","t","00:00:16.831","2018-09-17 12:10:28.1028","0","sample-drag-number-4"
"12103","175","addition","1","t","00:00:42.295","2018-09-17 12:13:27.1327","2","object-2-plus-3"
"12106","175","addition","0","f","00:00:07.292","2018-09-17 12:13:53.1353","3","number-3-plus-4"
"12077","175","ordinality","1","t","00:00:02.346","2018-09-17 12:10:12.1012","2","animal-lamb-11"
"12076","175","ordinality","1","t","00:00:14.476","2018-09-17 12:10:07.107","1","animal-zebra-10"
"12107","175","addition","0","f","00:00:03.324","2018-09-17 12:13:59.1359","4","number-12-plus-2"
"12108","175","addition","0","f","00:00:05.887","2018-09-17 12:14:07.147","5","number-15-plus-14"
"12015","175","identification","1","t","00:00:01.974","2018-09-17 12:00:52.052","6","number-1"
"12066","175","number_line","1","t","00:00:05.955","2018-09-17 12:08:53.853","4","star-1"
"12030","175","identification","0","f","00:00:03.798","2018-09-17 12:02:36.236","15","number-33"
"12028","175","identification","0","f","00:00:22.958","2018-09-17 12:02:27.227","14","number-29"
"12026","175","identification","0","f","00:00:19.607","2018-09-17 12:02:00.2","13","number-25"
"12024","175","identification","0","f","00:00:02.974","2018-09-17 12:01:36.136","12","number-12"
"12023","175","identification","1","t","00:00:01.789","2018-09-17 12:01:29.129","11","number-8"
"12021","175","identification","1","t","00:00:02.193","2018-09-17 12:01:23.123","10","number-0"
"12020","175","identification","1","t","00:00:06.697","2018-09-17 12:01:16.116","9","number-9"
"12097","175","addition","1","t","00:00:46.936","2018-09-17 12:12:41.1241","1","object-2-plus-1"
"12018","175","identification","1","t","00:00:02.134","2018-09-17 12:01:05.15","8","number-4"
"12016","175","identification","1","t","00:00:02.299","2018-09-17 12:00:58.058","7","number-2"
"12014","175","identification","1","t","00:00:01.898","2018-09-17 12:00:45.045","5","number-5"
"12013","175","identification","1","t","00:00:01.542","2018-09-17 12:00:39.039","4","number-3"
"12012","175","identification","1","t","00:00:03.899","2018-09-17 12:00:33.033","3","number-6"
"12010","175","identification","1","t","00:00:06.625","2018-09-17 12:00:25.025","2","number-7"
"12009","175","identification","0","t","00:00:03.417","2018-09-17 12:00:14.014","1","number-0 EXEPLE"
"12007","175","counting","1","t","00:00:09.939","2018-09-17 12:00:01.01","7.1","15 mouses normal"
"12006","175","counting","1","t","00:00:06.881","2018-09-17 11:59:49.5949","6.1","9-chickens-normal"
"12005","175","counting","1","t","00:00:05.788","2018-09-17 11:59:40.594","5.1","6 ladybugs normal"
"12004","175","counting","0","t","00:00:04.793","2018-09-17 11:59:32.5932","4.1","animal normal"
"12003","175","counting","0","f","00:00:09.774","2018-09-17 11:59:25.5925","3.3","number-15"
"12000","175","counting","0","f","00:00:11.159","2018-09-17 11:59:06.596","3.2","number-4"
"11997","175","counting","1.5","t","00:00:06.316","2018-09-17 11:58:27.5827","2.3","number-12"
"11995","175","counting","1.5","t","00:00:05.2","2018-09-17 11:58:12.5812","2.2","number-6"
"11989","175","Comparison_object","0","f","00:00:00.488","2018-09-17 11:56:53.5653","7","14:16"
"11988","175","Comparison_object","1","t","00:00:00.826","2018-09-17 11:56:50.565","6","14:12"
"11986","175","Comparison_object","1","t","00:00:01.033","2018-09-17 11:56:46.5646","5","10:12"
"12053","175","number_line","1","t","00:00:12.762","2018-09-17 12:06:52.652","3","rocket-9"
"12054","175","number_line","0","f","00:00:17.01","2018-09-17 12:07:13.713","4","rocket-7"
"12056","175","number_line","0","f","00:00:05.912","2018-09-17 12:07:23.723","5","rocket-5"
"11985","175","Comparison_object","1","t","00:00:01.666","2018-09-17 11:56:43.5643","4","10:8"
"11984","175","Comparison_object","1","t","00:00:01.194","2018-09-17 11:56:39.5639","3","8:6"
"12112","175","subtraction","1","t","00:00:09.527","2018-09-17 12:14:44.1444","1","object-object-5-minus-2"
"12113","175","subtraction","1","t","00:00:05.582","2018-09-17 12:14:54.1454","2","object-object-8-minus-2"
"12114","175","subtraction","1","t","00:00:03.504","2018-09-17 12:15:12.1512","3","number-4-minus-1"
"12116","175","subtraction","0","f","00:00:04.485","2018-09-17 12:15:19.1519","4","number-17-minus-4"
"12117","175","subtraction","0","f","00:00:03.068","2018-09-17 12:15:24.1524","5","number-29-minus-15"
"12064","175","number_line","0","f","00:00:13.127","2018-09-17 12:08:43.843","3","star-7"
"12062","175","number_line","0","f","00:00:21.144","2018-09-17 12:08:25.825","2","star-4"
"12060","175","number_line","0","t","00:00:10.338","2018-09-17 12:08:00.8","1","star-2"
"12058","175","number_line","0","f","00:00:19.251","2018-09-17 12:07:46.746","6","rocket-10"
"12051","175","number_line","0","f","00:00:00","2018-09-17 12:06:18.618","1","rocket-2-Example"
"12052","175","number_line","0","f","00:00:12.359","2018-09-17 12:06:35.635","2","rocket-4"
"12074","175","ordinality","0","t","00:00:00","2018-09-17 12:09:49.949","0","animal-sample"
"12043","175","comparison","0","t","00:00:11.949","2018-09-17 12:05:19.519","3","13 animals"
"12042","175","comparison","0","t","00:00:07.579","2018-09-17 12:05:07.57","2","5 animals"
"12041","175","comparison","0","t","00:00:13.706","2018-09-17 12:05:00.5","1","6 animals"
"12071","175","number_line","0","f","00:00:13.3","2018-09-17 12:09:28.928","6","star-9"
"12040","175","comparison_number","0","f","00:00:04.652","2018-09-17 12:04:12.412","7","24:27"
"12039","175","comparison_number","0","f","00:00:03.131","2018-09-17 12:04:05.45","6","13:18"
"12038","175","comparison_number","0","f","00:00:05.858","2018-09-17 12:03:59.359","5","19:15"
"12037","175","comparison_number","0","f","00:00:02.002","2018-09-17 12:03:51.351","4","4:7"
"12036","175","comparison_number","1","t","00:00:03.749","2018-09-17 12:03:47.347","3","6:2"
"12035","175","comparison_number","0","f","00:00:04.18","2018-09-17 12:03:40.34","2","5:9"
"12034","175","comparison_number","1","t","00:00:12.56","2018-09-17 12:03:34.334","1","8:3"
"12033","175","identification","1","t","00:00:02.853","2018-09-17 12:02:43.243","16","number-40"
"12069","175","number_line","0","f","00:00:13.557","2018-09-17 12:09:10.91","5","star-5"
"12100","176","comparison_number","0","f","00:00:01.054","2018-09-17 12:13:13.1313","3","6:2"
"12061","176","counting","0","f","00:00:05.82","2018-09-17 12:08:12.812","3.3","number-15"
"12094","176","identification","0","f","00:00:01.942","2018-09-17 12:12:10.121","14","number-29"
"12078","176","identification","0","t","00:00:06.966","2018-09-17 12:10:17.1017","1","number-0 EXEPLE"
"12059","176","counting","0","f","00:00:03.18","2018-09-17 12:07:56.756","3.2","number-4"
"12079","176","identification","0","f","00:00:04.499","2018-09-17 12:10:26.1026","2","number-7"
"12067","176","counting","0","f","00:00:12.516","2018-09-17 12:08:59.859","5.1","6 ladybugs normal"
"12057","176","counting","1.5","t","00:00:00","2018-09-17 12:07:27.727","2.3","number-12"
"12081","176","identification","0","f","00:00:05.335","2018-09-17 12:10:36.1036","3","number-6"
"12044","176","Comparison_object","0","f","00:00:04.997","2018-09-17 12:05:43.543","1","5:10"
"12045","176","Comparison_object","1","t","00:00:02.995","2018-09-17 12:05:48.548","2","10:15"
"12082","176","identification","0","f","00:00:04.848","2018-09-17 12:10:45.1045","4","number-3"
"12084","176","identification","0","f","00:00:05.941","2018-09-17 12:10:56.1056","5","number-5"
"12046","176","Comparison_object","1","t","00:00:00.808","2018-09-17 12:05:52.552","3","8:6"
"12085","176","identification","0","f","00:00:03.781","2018-09-17 12:11:04.114","6","number-1"
"12047","176","Comparison_object","1","t","00:00:00.399","2018-09-17 12:05:54.554","4","10:8"
"12086","176","identification","0","f","00:00:04.015","2018-09-17 12:11:12.1112","7","number-2"
"12048","176","Comparison_object","0","f","00:00:00.9","2018-09-17 12:05:58.558","5","10:12"
"12089","176","identification","0","f","00:00:03.839","2018-09-17 12:11:29.1129","9","number-9"
"12049","176","Comparison_object","1","t","00:00:02.643","2018-09-17 12:06:03.63","6","14:12"
"12050","176","Comparison_object","1","t","00:00:01.203","2018-09-17 12:06:07.67","7","14:16"
"12090","176","identification","0","f","00:00:04.429","2018-09-17 12:11:38.1138","10","number-0"
"12055","176","counting","1.5","t","00:00:03.297","2018-09-17 12:07:15.715","2.2","number-6"
"12092","176","identification","0","f","00:00:04.834","2018-09-17 12:11:55.1155","12","number-12"
"12091","176","identification","0","f","00:00:03.329","2018-09-17 12:11:46.1146","11","number-8"
"12068","176","counting","0","f","00:00:06.006","2018-09-17 12:09:07.97","5.2","6-ladybugs-sorted"
"12075","176","counting","0","f","00:00:14.808","2018-09-17 12:09:59.959","7.2","20 mouses sorted"
"12105","176","comparison_number","1","t","00:00:01.841","2018-09-17 12:13:35.1335","7","24:27"
"12109","176","comparison","0","t","00:00:07.97","2018-09-17 12:14:22.1422","2","5 animals"
"12110","176","comparison","0","f","00:00:10.183","2018-09-17 12:14:32.1432","3","13 animals"
"12111","176","comparison","0","f","00:00:10.782","2018-09-17 12:14:43.1443","4","25 animals"
"12098","176","comparison_number","0","f","00:00:03.156","2018-09-17 12:13:03.133","1","8:3"
"12093","176","identification","0","f","00:00:04.239","2018-09-17 12:12:04.124","13","number-25"
"12073","176","counting","0","f","00:00:11.192","2018-09-17 12:09:42.942","7.1","15 mouses normal"
"12115","176","number_line","0","t","00:00:00","2018-09-17 12:15:18.1518","1","rocket-2-Example"
"12096","176","identification","0","f","00:00:03.113","2018-09-17 12:12:27.1227","16","number-40"
"12095","176","identification","0","f","00:00:04.215","2018-09-17 12:12:19.1219","15","number-33"
"12118","176","number_line","0","f","00:00:15.327","2018-09-17 12:15:38.1538","2","rocket-4"
"12119","176","ordinality","0","t","00:00:00","2018-09-17 12:15:57.1557","0","animal-sample"
"12120","176","ordinality","0","f","00:00:06.861","2018-09-17 12:16:08.168","1","animal-zebra-10"
"12121","176","ordinality","0","f","00:00:06.039","2018-09-17 12:16:17.1617","2","animal-lamb-11"
"12122","176","ordinality","0","f","00:00:21.021","2018-09-17 12:16:38.1638","0","sample-drag-number-4"
